femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
DR-141-FL,141,FL,DR,1962-12-17T00:00:00.000Z,1963,Flood,ABNORMALLY HIGH TIDES,0,1,1,1,1962-12-17T00:00:00.000Z,1962-12-17T00:00:00.000Z,1964-02-28T00:00:00.000Z,0,12,0,0,Statewide,62026,,2023-05-22T03:41:22.800Z,f965cc315cddf5436a32c58c31afd6952ce67cc9,e2bb68e3-8c31-408c-98d4-3749830feb8f,1962,,
DR-140-GU,140,GU,DR,1962-11-12T00:00:00.000Z,1963,Typhoon,TYPHOON KAREN,0,1,1,1,1962-11-12T00:00:00.000Z,1962-11-12T00:00:00.000Z,1967-12-26T00:00:00.000Z,0,66,0,0,Statewide,62025,,2023-05-22T03:41:22.800Z,50472d1e298d3b39d3acca84f9a573c0af00ca76,eee3e0cb-981b-45ed-8a6d-33e5197166ab,1962,,
DR-139-LA,139,LA,DR,1962-11-05T00:00:00.000Z,1963,Toxic Substances,CHLORINE BARGE ACCIDENT,0,1,1,1,1962-11-05T00:00:00.000Z,1962-11-05T00:00:00.000Z,1963-07-12T00:00:00.000Z,0,22,0,0,Statewide,62024,,2023-05-22T03:41:22.800Z,b50acdd63ca8686b5cae2aff09c4621bd774e1a9,092052d7-a760-4ba3-af6b-51315658048b,1962,,
DR-138-CA,138,CA,DR,1962-10-24T00:00:00.000Z,1963,Flood,SEVERE STORMS & FLOODING,0,1,1,1,1962-10-24T00:00:00.000Z,1962-10-24T00:00:00.000Z,1964-12-03T00:00:00.000Z,0,6,0,0,Statewide,62023,,2023-05-22T03:41:22.800Z,2df6e7674eaa64c5cddfce6efad65c8fbfcfde44,ed363e3a-9348-4d7f-8924-a3d156a249c0,1962,,
DR-137-WA,137,WA,DR,1962-10-20T00:00:00.000Z,1963,Severe Storm,SEVERE STORMS,0,1,1,1,1962-10-20T00:00:00.000Z,1962-10-20T00:00:00.000Z,1964-06-29T00:00:00.000Z,0,53,0,0,Statewide,62022,,2023-05-22T03:41:22.800Z,d0b3b81d6cff1a8b89b5aace12808196e1c509d3,b8a2598d-b933-4045-bc37-4f74190a81a9,1962,,
DR-136-OR,136,OR,DR,1962-10-16T00:00:00.000Z,1963,Severe Storm,SEVERE STORMS,0,1,1,1,1962-10-16T00:00:00.000Z,1962-10-16T00:00:00.000Z,1964-03-03T00:00:00.000Z,0,41,0,0,Statewide,62021,,2023-05-22T03:41:22.800Z,543ba63e14c4e4a6617de41951746ba8fb6781bf,88cf22ea-b0b2-4198-a99e-1f528e3baf81,1962,,
DR-135-MS,135,MS,DR,1962-10-10T00:00:00.000Z,1963,Toxic Substances,CHLORINE BARGE ACCIDENT,0,1,1,1,1962-10-10T00:00:00.000Z,1962-10-10T00:00:00.000Z,1970-06-02T00:00:00.000Z,0,28,0,0,Statewide,62020,,2023-05-22T03:41:22.800Z,9a88c5a687481640c776fad4246f9f4f75896ffc,25f9c369-1a6c-45e7-9d6c-1814668f418b,1962,,
DR-134-NE,134,NE,DR,1962-09-05T00:00:00.000Z,1962,Flood,FLOODS,0,1,1,1,1962-09-05T00:00:00.000Z,1962-09-05T00:00:00.000Z,1964-03-26T00:00:00.000Z,0,31,0,0,Statewide,62019,,2023-05-22T03:41:22.800Z,ead23867fb470098a4afda004de7f741d591a31b,2a8d7ca5-d9a0-4f15-b15d-3e05de0626c4,1962,,
DR-133-IA,133,IA,DR,1962-09-05T00:00:00.000Z,1962,Flood,FLOODS,0,1,1,1,1962-09-05T00:00:00.000Z,1962-09-05T00:00:00.000Z,1964-06-23T00:00:00.000Z,0,19,0,0,Statewide,62018,,2023-05-22T03:41:22.800Z,2587c0001d23a221d0c10879e73a65b8eb454626,294e4245-2ea4-4b3d-aec5-510c61b52c53,1962,,
DR-132-SD,132,SD,DR,1962-07-27T00:00:00.000Z,1962,Flood,FLOODS & TORNADOES,0,1,1,1,1962-07-27T00:00:00.000Z,1962-07-27T00:00:00.000Z,1964-01-06T00:00:00.000Z,0,46,0,0,Statewide,62017,,2023-05-22T03:41:22.800Z,18087d29290e71d6e2a2cea621ac97d1b6923b48,e55f0cba-eef6-46bb-86bd-ab172220800a,1962,,
DR-131-NE,131,NE,DR,1962-05-10T00:00:00.000Z,1962,Flood,FLOODS,0,1,1,1,1962-05-10T00:00:00.000Z,1962-05-10T00:00:00.000Z,1964-02-28T00:00:00.000Z,0,31,0,0,Statewide,62016,,2023-05-22T03:41:22.800Z,57640ba497ee512ec98b0073d8732ec0a5a70aba,d91db5e0-7a09-4481-bdb2-62e1150f7156,1962,,
DR-130-NC,130,NC,DR,1962-03-16T00:00:00.000Z,1962,Flood,"SEVERE STORM, HIGH TIDES & FLOODING",0,1,1,1,1962-03-16T00:00:00.000Z,1962-03-16T00:00:00.000Z,1963-10-14T00:00:00.000Z,0,37,0,0,Statewide,62008,,2023-05-22T03:41:22.800Z,b090cfd5fc1af355d36e3b8e7e1a5ce213302d05,c1111e68-93e0-48a0-99a5-642caf6ecea7,1962,,
DR-129-NY,129,NY,DR,1962-03-16T00:00:00.000Z,1962,Flood,"SEVERE STORM, HIGH TIDES & FLOODING",0,1,1,1,1962-03-16T00:00:00.000Z,1962-03-16T00:00:00.000Z,1964-11-09T00:00:00.000Z,0,36,0,0,Statewide,62015,,2023-05-22T03:41:22.800Z,13a482719fd7be5e0536deb69806aa0b3b024568,c8147dcc-620c-4826-aae0-017677e91722,1962,,
DR-128-KY,128,KY,DR,1962-03-12T00:00:00.000Z,1962,Flood,FLOODS,0,1,1,1,1962-03-12T00:00:00.000Z,1962-03-12T00:00:00.000Z,1964-11-09T00:00:00.000Z,0,21,0,0,Statewide,62014,,2023-05-22T03:41:22.800Z,ae4a1e6dbdce7ff77a85462e5fa8af83f4167024,d7c166d0-92a7-48b9-9c4b-0112f0b22e73,1962,,
DR-127-MD,127,MD,DR,1962-03-09T00:00:00.000Z,1962,Flood,"SEVERE STORMS, HIGH TIDES & FLOODING",0,1,1,1,1962-03-09T00:00:00.000Z,1962-03-09T00:00:00.000Z,1963-12-19T00:00:00.000Z,0,24,0,0,Statewide,62012,,2023-05-22T03:41:22.800Z,386a6e217a638ca528b71bb521c0cc3f08a218d6,a9cd8f9e-9ab8-4960-9dcf-8d34a2a8fdda,1962,,
DR-126-DE,126,DE,DR,1962-03-09T00:00:00.000Z,1962,Flood,"SEVERE STORMS, HIGH TIDES & FLOODING",0,1,1,1,1962-03-09T00:00:00.000Z,1962-03-09T00:00:00.000Z,1964-02-24T00:00:00.000Z,0,10,0,0,Statewide,62011,,2023-05-22T03:41:22.800Z,03c0c78ec898a588549a2ea221faf517bdb2b08b,835ac528-a134-43d5-ab5e-bf689d6819b6,1962,,
DR-125-WV,125,WV,DR,1962-03-09T00:00:00.000Z,1962,Flood,"SEVERE STORM, HIGH TIDES & FLOODING",0,1,1,1,1962-03-09T00:00:00.000Z,1962-03-09T00:00:00.000Z,1964-06-23T00:00:00.000Z,0,54,0,0,Statewide,62010,,2023-05-22T03:41:22.800Z,18a2ed3b2748f07cacf65091050cab8fa4b9819e,add51a5e-40d3-4a9f-8702-5a05cd9aaae2,1962,,
DR-124-NJ,124,NJ,DR,1962-03-09T00:00:00.000Z,1962,Flood,"SEVERE STORM, HIGH TIDES & FLOODING",0,1,1,1,1962-03-09T00:00:00.000Z,1962-03-09T00:00:00.000Z,1969-10-20T00:00:00.000Z,0,34,0,0,Statewide,62009,,2023-05-22T03:41:22.800Z,ce73515548f8cc68d6a355e557630d523d3fe901,3471e9ce-0351-45c9-928a-23c36fcdef8f,1962,,
