femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,hash,id,declarationYear,latitude,longitude
FM-5280-CA,5280,CA,FM,2018-11-09T00:00:00.000Z,2019,Fire,WOOLSEY FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,2019-02-06T00:00:00.000Z,0,6,37,99037,Los Angeles (County),18124,,2023-05-22T03:41:22.800Z,2320bf2779d72b445ba348393d4b99eaa18eadd5,5eb73a5c-a23e-4c82-81eb-c7e95ade5144,2018,34.32134579,-118.224703
FM-5280-CA,5280,CA,FM,2018-11-09T00:00:00.000Z,2019,Fire,WOOLSEY FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,2019-02-06T00:00:00.000Z,0,6,111,99111,Ventura (County),18124,,2023-05-22T03:41:22.800Z,443c630b4deb347b02c103f127bec3b2484acba0,ca676f20-0d88-4e15-8764-2aa0c68e139a,2018,34.45474678,-119.0848457
FM-5279-CA,5279,CA,FM,2018-11-08T00:00:00.000Z,2019,Fire,HILL FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,2019-02-06T00:00:00.000Z,0,6,111,99111,Ventura (County),18123,,2023-05-22T03:41:22.800Z,88648856959da6476341dc7f82b543306ecf2cd2,7db3c7d9-6d58-4c9b-bdc5-f507310a8a1b,2018,34.45474678,-119.0848457
FM-5278-CA,5278,CA,FM,2018-11-08T00:00:00.000Z,2019,Fire,CAMP FIRE,0,0,1,1,2018-11-08T00:00:00.000Z,,,0,6,7,99007,Butte (County),18125,,2023-05-22T03:41:22.800Z,ac6d30ea964d3ac575a4176554c32c668925f5e7,386c1be4-b4bd-4f3c-a59d-669cc5977f0f,2018,39.66681952,-121.6008508
FM-5277-UT,5277,UT,FM,2018-09-21T00:00:00.000Z,2018,Fire,BALD MOUNTAIN FIRE,0,0,1,1,2018-09-21T00:00:00.000Z,2018-09-24T00:00:00.000Z,2019-04-10T00:00:00.000Z,0,49,49,99049,Utah (County),18108,,2023-05-22T03:41:22.800Z,75ecfe97b33ea470cbc6654fed002d8caf5b7884,49355313-ee36-4dd9-95ac-bf2a2fb2f3b1,2018,40.11980262,-111.670284
FM-5274-OR,5274,OR,FM,2018-08-24T00:00:00.000Z,2018,Fire,RAMSEY CANYON FIRE,0,0,1,1,2018-08-23T00:00:00.000Z,2018-08-30T00:00:00.000Z,,0,41,29,99029,Jackson (County),18093,,2023-05-22T03:41:22.800Z,4c0ae283fbb4991907f7a1d98965eeb82e3368c5,20357c47-e56e-4a54-9902-1c2becd5d524,2018,42.43216537,-122.728377
FM-5273-WA,5273,WA,FM,2018-08-13T00:00:00.000Z,2018,Fire,BOYD'S FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-27T00:00:00.000Z,,0,53,19,99019,Ferry (County),18088,,2023-05-22T03:41:22.800Z,2638a13f2c849a2870459fc2ea43ae31ba55fd4a,39803c65-09d2-43f0-b4a8-8c4bf0e73694,2018,48.47039666,-118.5163244
FM-5272-SD,5272,SD,FM,2018-08-12T00:00:00.000Z,2018,Fire,VINEYARD FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-14T00:00:00.000Z,2022-01-25T00:00:00.000Z,0,46,47,99047,Fall River (County),18087,,2023-05-22T03:41:22.800Z,be3f3ed177093f847142264a3c559c051eb52337,1f498b6d-3eb7-465d-b3b2-41a3c5c2a01e,2018,43.23917478,-103.5274481
FM-5271-WA,5271,WA,FM,2018-08-12T00:00:00.000Z,2018,Fire,GRASS VALLEY FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-15T00:00:00.000Z,,0,53,17,99017,Douglas (County),18084,,2023-05-22T03:41:22.800Z,57332de3ba802e1ee5fe0ad46433e5654fcb06ba,f3ab0e42-a9bb-4074-ae66-17f034ae12ea,2018,47.73589576,-119.6917069
FM-5271-WA,5271,WA,FM,2018-08-12T00:00:00.000Z,2018,Fire,GRASS VALLEY FIRE,0,0,1,1,2018-08-11T00:00:00.000Z,2018-08-15T00:00:00.000Z,,0,53,25,99025,Grant (County),18084,,2023-05-22T03:41:22.800Z,9075f17cf51f5f5debf66dd82d445735c20ae5c3,c937d33f-0de0-4d9c-83a7-d7ef67e6cc22,2018,47.20582642,-119.4513964
